,id,name,artists,duration_s,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,Year_dt
1108,5h6EHy1GvTcGrpedGZCPHL,Wings Of My Love,Michael Jackson,205.027,1/24/72,1972,0.282,0.593,0.486,0.0296,0.0844,-11.095,0.0305,118.724,0.589,1,0,22,0,1972-01-01
1109,6m6WAwH7v59fGJQz2luaXN,In Our Small Way,Michael Jackson,221.933,1/24/72,1972,0.508,0.299,0.477,0.0,0.156,-8.571,0.0281,180.979,0.581,1,4,22,0,1972-01-01
1110,31qF1c0DKU87fzmA3RZd0J,Ease On Down The Road # 3,Michael Jackson,86.333,1/1/78,1978,0.548,0.712,0.918,1.73e-06,0.126,-7.699,0.368,120.156,0.447,0,2,24,0,1978-01-01
1111,3Mc2wTPR6atdR1IKgBNYQm,The Way You Make Me Feel,Michael Jackson,297.04,1987,1987,0.0665,0.759,0.835,0.000181,0.265,-6.002,0.211,171.716,0.568,1,1,31,0,1987-01-01
1112,1EdzLQKCE066beJkDfaagd,History,Michael Jackson,397.533,6/16/95,1995,0.474,0.43,0.594,0.0,0.592,-7.74,0.12,93.906,0.456,1,1,45,0,1995-01-01
1113,6v5O3M2svc11Z9TMr6yVxI,Remember the Time,Michael Jackson,239.893,7/19/05,2005,0.144,0.836,0.896,0.00334,0.3,-3.506,0.0599,107.901,0.81,0,5,42,0,2005-01-01
1114,1UWM5Y6O7jU4ec2iaNn1os,Love Is Here And Now You're Gone,Michael Jackson,174.08,1/24/72,1972,0.0558,0.649,0.753,0.0557,0.121,-8.964,0.0499,123.064,0.83,1,0,22,0,1972-01-01
1115,6BDMvjPOmi6GxxDCkhriRw,"Happy (Love Theme From ""Lady Sings The Blues"")",Michael Jackson,207.827,8/13/73,1973,0.276,0.37,0.562,0.000214,0.108,-6.801,0.0278,168.104,0.516,1,9,23,0,1973-01-01
1116,2cpYpgS7V9z1uoTBA8FOhQ,Dear Michael,Michael Jackson,161.627,1/16/75,1975,0.273,0.549,0.604,3.89e-06,0.168,-8.421,0.0319,143.206,0.639,1,3,22,0,1975-01-01
1117,5u4kX7qmMLc4qN8xfr0pT9,Just A Little Bit Of You,Michael Jackson,194.72,1/16/75,1975,0.57,0.735,0.673,0.0,0.0887,-9.703,0.0343,110.15,0.919,1,8,22,0,1975-01-01
1118,6KYO3lxxVzKdb4zcyEgkaS,Je Ne Veux Pas La Fin De Nous (I Just Can't Stop Loving You) - French Version,Michael Jackson,247.933,8/31/87,1987,0.601,0.65,0.508,0.0,0.0828,-7.993,0.0339,100.149,0.222,1,5,37,0,1987-01-01
1119,4fK6bgzyKt4EIv3R1wrUtl,Whatever Happens,Michael Jackson,295.667,10/29/01,2001,0.371,0.677,0.741,2.37e-06,0.103,-2.829,0.0743,97.011,0.565,0,10,46,0,2001-01-01
1120,1xHEwl4Z3pUHLHby6zlUxP,Everybody's Somebody's Fool,Michael Jackson,181.52,8/4/72,1972,0.432,0.562,0.625,0.00033,0.474,-6.874,0.0381,146.189,0.854,1,2,21,0,1972-01-01
1121,0YdYfB1j3plixqB8yia7GT,What Goes Around Comes Around,Michael Jackson,211.92,8/4/72,1972,0.42,0.548,0.771,2.13e-05,0.05,-10.208,0.0432,101.179,0.775,0,11,21,0,1972-01-01
1122,2nnr3G4e3vK7A13JAMipsh,Greatest Show On Earth,Michael Jackson,169.573,8/4/72,1972,0.437,0.485,0.745,0.0015,0.0488,-6.819,0.0579,154.838,0.731,1,10,22,0,1972-01-01
1123,2pSccP1kWvZcc9V9vWTfBW,Earth Song - Radio Edit,Michael Jackson,301.0,11/18/03,2003,0.477,0.523,0.412,4.57e-05,0.0793,-7.355,0.0298,138.296,0.196,1,8,51,0,2003-01-01
1124,6KnZ1CjqZXlWZdsra4ObEg,Shoo-Be-Doo-Be-Doo-Da-Day,Michael Jackson,201.84,8/4/72,1972,0.287,0.724,0.857,0.00023,0.077,-6.228,0.0514,130.842,0.961,1,8,21,0,1972-01-01
1125,51PXL2lCvWSN41KhOcVdBE,Voice-Over Intro / Voice-Over Session from Thriller,Michael Jackson,172.36,11/30/82,1982,0.279,0.528,0.453,0.0,0.593,-18.484,0.96,75.676,0.436,1,1,29,0,1982-01-01
1126,0gfqiSFDDJSZnmJv1EUbRO,Why (feat. Michael Jackson) - Duet with Michael Jackson,Michael Jackson,320.333,10/1/95,1995,0.189,0.637,0.399,3.29e-05,0.42,-11.312,0.037,75.319,0.148,0,8,42,0,1995-01-01
1127,1O1LkHTi3Lep9OHE8BvOVe,Speechless,Michael Jackson,198.373,10/29/01,2001,0.565,0.459,0.37,0.0,0.234,-8.041,0.0471,133.907,0.118,0,7,46,0,2001-01-01
1128,6AZZzlQD1FThgAcWIgu3g1,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,351.347,7/19/05,2005,0.0676,0.884,0.928,0.0154,0.0541,-4.569,0.0874,119.355,0.914,1,11,45,0,2005-01-01
1129,35SI5zFEhOeo4XDBMwS41S,A Place With No Name,Michael Jackson,335.147,5/9/14,2014,0.0103,0.538,0.698,3.45e-06,0.134,-4.282,0.305,118.752,0.424,0,11,57,0,2014-01-01
1130,4DDOgnNo7c3s6OyFz1qcva,All The Things You Are,Michael Jackson,179.293,8/13/73,1973,0.0957,0.523,0.82,0.0216,0.0517,-6.911,0.04,137.798,0.716,0,5,20,0,1973-01-01
1131,0TlpbHiPR7XohVbxWR6UN4,Cinderella Stay Awhile,Michael Jackson,193.32,1/16/75,1975,0.157,0.694,0.554,0.000295,0.16,-11.292,0.0343,129.977,0.825,1,7,20,0,1975-01-01
1132,63gcHyuhAC8G2C0bVQUOJI,Rockin' Robin,Michael Jackson,154.84,1/24/72,1972,0.24,0.622,0.721,7.88e-05,0.271,-8.224,0.0983,173.395,0.968,1,10,55,0,1972-01-01
1133,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,365.467,8/10/79,1979,0.126,0.878,0.821,0.0461,0.183,-9.875,0.089,118.881,0.947,1,11,74,0,1979-01-01
1134,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,220.627,8/10/79,1979,0.179,0.808,0.535,9.91e-05,0.158,-12.521,0.0353,114.031,0.848,1,1,72,0,1979-01-01
1135,3zYpRGnnoegSpt3SguSo3W,Off the Wall,Michael Jackson,246.0,8/10/79,1979,0.182,0.827,0.595,0.0,0.0785,-13.909,0.0565,118.741,0.921,0,3,62,0,1979-01-01
1136,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,293.827,11/30/82,1982,0.0236,0.92,0.654,0.0158,0.0359,-3.051,0.0401,117.046,0.847,0,11,81,0,1982-01-01
1137,1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,Michael Jackson,258.04,11/30/82,1982,0.0491,0.779,0.867,7.98e-06,0.197,-3.704,0.0457,138.858,0.915,0,3,77,0,1982-01-01
1138,5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Michael Jackson,238.733,11/30/82,1982,0.23,0.888,0.815,0.000424,0.127,-4.909,0.0404,127.273,0.961,0,11,71,0,1982-01-01
1139,35lAjvsvS9k9HHuP1fjDT8,Human Nature,Michael Jackson,245.56,11/30/82,1982,0.541,0.624,0.512,0.00478,0.26,-10.041,0.0297,93.059,0.685,1,2,65,0,1982-01-01
1140,1CgmY8fVN7kstVDZmsdM5k,P.Y.T. (Pretty Young Thing),Michael Jackson,239.027,11/30/82,1982,0.172,0.894,0.67,0.000362,0.0691,-9.406,0.0474,127.208,0.961,0,11,60,0,1982-01-01
1141,2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',Michael Jackson,362.373,11/30/82,1982,0.0219,0.846,0.922,0.355,0.0623,-4.206,0.0438,122.195,0.899,0,6,64,0,1982-01-01
1142,3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson,357.267,11/30/82,1982,0.0855,0.773,0.859,0.00018,0.914,-4.913,0.0747,118.458,0.813,1,11,64,0,1982-01-01
1143,2LlQb7Uoj1kKyGhlkBf9aC,Thriller,Michael Jackson,357.8,11/30/82,1982,0.0317,0.771,0.688,0.000222,0.89,-9.815,0.0696,118.388,0.782,1,11,58,0,1982-01-01
1144,1diEQsD8PJC9hXB5Gpfgtn,The Girl Is Mine (with Paul McCartney),Michael Jackson,222.04,11/30/82,1982,0.269,0.671,0.636,4.09e-06,0.18,-6.673,0.0558,81.477,0.651,1,9,60,0,1982-01-01
1145,7J1uxwnxfQLu4APicE5Rnj,Billie Jean,Michael Jackson,294.227,11/30/82,1982,0.0174,0.932,0.458,0.0432,0.0414,-9.62,0.054,117.004,0.885,0,11,59,0,1982-01-01
1146,07L1pzoVerhRSSaDGZHrKy,The Lady in My Life,Michael Jackson,300.107,11/30/82,1982,0.369,0.66,0.344,0.000107,0.0589,-13.93,0.0489,146.034,0.436,0,9,57,0,1982-01-01
1147,2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,257.76,8/31/87,1987,0.247,0.853,0.981,0.468,0.306,-3.947,0.0751,118.193,0.595,1,8,75,0,1987-01-01
1148,0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,298.12,8/31/87,1987,0.0544,0.877,0.854,5.5e-05,0.144,-4.523,0.147,114.472,0.54,1,1,73,0,1987-01-01
1149,1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,Michael Jackson,318.68,8/31/87,1987,0.52,0.808,0.812,7.91e-05,0.134,-5.012,0.0381,100.331,0.269,1,8,68,0,1987-01-01
1150,5lWFrW5T3JtxVCLDb7etPu,Bad - 2012 Remaster,Michael Jackson,247.36,8/31/87,1987,0.00462,0.787,0.889,0.423,0.0665,-3.786,0.0397,114.091,0.394,1,8,68,0,1987-01-01
1151,2fytePz8UsbUr8n33QBEcm,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,251.76,8/31/87,1987,0.667,0.657,0.467,1.92e-06,0.0295,-8.925,0.0341,100.139,0.276,1,5,65,0,1987-01-01
1152,4jnFqNWeJCeCRHc4HCdxfd,Remember the Time,Michael Jackson,239.227,11/13/91,1991,0.153,0.831,0.921,0.00213,0.305,-2.383,0.0581,108.002,0.794,0,5,69,0,1991-01-01
1153,7EsjkelQuoUlJXEw7SeVV4,Black or White,Michael Jackson,254.933,11/13/91,1991,0.172,0.518,0.9,0.0315,0.0713,-3.748,0.0933,115.029,0.872,1,9,67,0,1991-01-01
1154,7woW97CfcWaKtuC6W5BP2K,Heal the World,Michael Jackson,384.307,11/13/91,1991,0.537,0.534,0.485,1.79e-06,0.104,-8.045,0.0467,80.923,0.102,1,9,70,0,1991-01-01
1155,3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us,Michael Jackson,284.16,6/16/95,1995,0.205,0.859,0.905,0.00825,0.322,-5.539,0.129,89.945,0.73,0,0,71,0,1995-01-01
1156,2u2udGmop1z67EPpr91km7,Man in the Mirror,Michael Jackson,319.307,6/16/95,1995,0.43,0.794,0.798,1.15e-05,0.114,-5.639,0.0366,100.338,0.265,1,8,66,0,1995-01-01
1157,0ZFqB9g2FujbmMSrjqsL3j,Ben - Single Version,Michael Jackson,167.387,8/4/72,1972,0.911,0.435,0.161,0.000214,0.113,-10.84,0.0298,136.166,0.291,1,5,53,0,1972-01-01
1158,3mnVgyzn5HC7Sqkn3B5zHs,I Wanna Be Where You Are,Michael Jackson,182.787,1/24/72,1972,0.469,0.605,0.843,0.00235,0.118,-8.546,0.0604,103.817,0.662,0,4,45,0,1972-01-01
1159,6BdiFsPMPkSEEO4fFXFVWX,Workin' Day and Night,Michael Jackson,313.693,8/10/79,1979,0.0461,0.907,0.875,0.00349,0.13,-11.001,0.0635,129.797,0.865,1,7,59,0,1979-01-01
1160,1HibhNhwk2tljwC4BGGLXV,I Can't Help It,Michael Jackson,269.333,8/10/79,1979,0.704,0.684,0.394,5.76e-06,0.178,-19.075,0.0908,100.068,0.429,0,5,57,0,1979-01-01
1161,6NGsHLZYGVAkXTFr75WWnn,She's Out of My Life - Single Version,Michael Jackson,218.267,8/10/79,1979,0.962,0.293,0.0348,0.000212,0.105,-23.92,0.0414,130.959,0.101,1,4,57,0,1979-01-01
1162,4cgjA7B4fJBHyB9Ya2bu0t,Human Nature,Michael Jackson,246.04,11/30/82,1982,0.498,0.628,0.409,0.00595,0.29,-14.348,0.0306,93.005,0.755,1,2,55,0,1982-01-01
1163,6XYbMGvtl6tlPoGWaiH7EY,Baby Be Mine,Michael Jackson,260.667,11/30/82,1982,0.0848,0.843,0.483,7.89e-06,0.0741,-10.288,0.0949,109.588,0.664,0,11,55,0,1982-01-01
1164,3BovdzfaX4jb5KFQwoPfAw,Beat It - Single Version,Michael Jackson,258.4,11/30/82,1982,0.0246,0.776,0.71,0.000337,0.234,-9.03,0.0472,138.727,0.904,0,3,57,0,1982-01-01
1165,1hu2s7qkm5bo03eODpRQO3,Wanna Be Startin' Somethin',Michael Jackson,363.4,11/30/82,1982,0.0258,0.842,0.872,0.417,0.0596,-8.235,0.0456,122.112,0.906,1,9,54,0,1982-01-01
1166,4OpwADjlTmeRSWHkUrGXpz,The Lady in My Life,Michael Jackson,298.8,11/30/82,1982,0.318,0.65,0.503,2.12e-05,0.058,-7.857,0.0407,73.073,0.521,0,9,50,0,1982-01-01
1167,3yBlJtq86wROQpHi1goEKT,Dirty Diana - 2012 Remaster,Michael Jackson,280.76,8/31/87,1987,0.194,0.744,0.815,0.000263,0.303,-4.013,0.0446,131.39,0.347,1,3,59,0,1987-01-01
1168,3c7Ctlw9MKlIQPxRH3fOTt,Man in the Mirror - 2012 Remaster,Michael Jackson,318.68,8/31/87,1987,0.52,0.808,0.812,7.91e-05,0.134,-5.012,0.0381,100.331,0.269,1,8,55,0,1987-01-01
1169,2jQfozDpitT8lVEYoOjmeR,Leave Me Alone - 2012 Remaster,Michael Jackson,280.36,8/31/87,1987,0.393,0.85,0.957,0.00292,0.0764,-3.991,0.113,123.589,0.609,1,4,58,0,1987-01-01
1170,5OoRmdDfAiDztSwrhe7wuE,Liberian Girl - 2012 Remastered Version,Michael Jackson,232.8,8/31/87,1987,0.464,0.749,0.546,0.00191,0.126,-7.217,0.103,105.232,0.454,0,8,60,0,1987-01-01
1171,21VCYxPZ8A2XpSNUyQCT3B,Another Part of Me - 2012 Remaster,Michael Jackson,234.72,8/31/87,1987,0.11,0.78,0.868,7.67e-05,0.352,-4.5,0.0705,106.069,0.773,1,10,56,0,1987-01-01
1172,2EI8uljBPaI23VUr2tv4eS,Jam,Michael Jackson,338.173,11/13/91,1991,0.0487,0.884,0.96,0.0228,0.271,-4.613,0.0721,116.273,0.617,1,2,59,0,1991-01-01
1173,5Fy40smNxk0j5OpFMtvfaU,In the Closet,Michael Jackson,390.573,11/13/91,1991,0.117,0.876,0.782,0.000721,0.149,-3.777,0.0685,110.494,0.622,0,11,58,0,1991-01-01
1174,3AoeaZs8dFemFJr3JdzOL0,You Are Not Alone,Michael Jackson,345.6,6/16/95,1995,0.639,0.651,0.402,8.09e-05,0.0764,-9.303,0.0281,119.878,0.256,1,11,65,0,1995-01-01
1175,52xaypL0Kjzk0ngwv3oBPR,Beat It,Michael Jackson,258.267,6/16/95,1995,0.0268,0.761,0.799,6.22e-05,0.17,-6.247,0.0449,138.825,0.906,0,3,62,0,1995-01-01
1176,1Lhwn4PqeGpM4LTVUowW76,You Rock My World,Michael Jackson,337.733,10/29/01,2001,0.038,0.854,0.673,0.000227,0.255,-3.132,0.185,95.0,0.955,0,4,64,0,2001-01-01
1177,2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,Michael Jackson,202.853,7/19/05,2005,0.0824,0.741,0.894,0.0527,0.089,-3.826,0.0495,114.869,0.96,1,4,66,0,2005-01-01
1178,08QvVJT8y6b0i2nH9mUeMj,Got To Be There - Single Version,Michael Jackson,204.907,1/24/72,1972,0.11,0.349,0.569,0.000122,0.0416,-9.512,0.0434,171.354,0.721,1,1,43,0,1972-01-01
1179,78XG7U0UueeC86XpzF9O7f,Get on the Floor,Michael Jackson,277.64,8/10/79,1979,0.0629,0.809,0.892,0.344,0.0334,-11.443,0.0437,124.435,0.89,1,0,51,0,1979-01-01
1180,1nCV2d1RAch7t2kRmwet5N,Girlfriend,Michael Jackson,184.933,8/10/79,1979,0.4,0.883,0.4,1.33e-05,0.0756,-14.882,0.0498,102.767,0.905,0,6,50,0,1979-01-01
1181,4IT6vDuKprKl6jyVndlY8V,The Girl Is Mine (with Paul McCartney),Michael Jackson,222.333,11/30/82,1982,0.226,0.681,0.527,0.0,0.0989,-10.422,0.0561,81.425,0.707,1,9,51,0,1982-01-01
1182,3bMveJpCPytU79V5A61Bb7,Baby Be Mine,Michael Jackson,260.187,11/30/82,1982,0.167,0.829,0.663,1.68e-05,0.109,-4.61,0.0794,109.652,0.668,0,11,49,0,1982-01-01
1183,5BxoKS16fDiOpcwTztQF30,Say Say Say - Remastered 2015,Michael Jackson,235.693,10/28/83,1983,0.115,0.822,0.686,0.000982,0.0463,-10.456,0.0472,117.743,0.828,0,10,50,0,1983-01-01
1184,1db0gbTSKdRQum8VlbNkiO,Say Say Say - Remastered 2015,Michael Jackson,235.693,10/28/83,1983,0.115,0.822,0.686,0.000982,0.0463,-10.456,0.0472,117.743,0.828,0,10,62,0,1983-01-01
1185,6ac4lvV0LKQlbHYXJ7vTDb,Ain't No Sunshine,Michael Jackson,251.64,11/14/86,1986,0.0448,0.529,0.59,0.000421,0.105,-10.175,0.062,152.077,0.76,0,5,52,0,1986-01-01
1186,5T7ywazdGIydr6JCW6t02j,Smooth Criminal - 2012 Remaster,Michael Jackson,257.76,8/31/87,1987,0.247,0.853,0.981,0.468,0.306,-3.947,0.0751,118.193,0.595,1,8,52,0,1987-01-01
1187,2gSNBigeWMVtY3QBIvPAEc,Bad - 2012 Remaster,Michael Jackson,247.36,8/31/87,1987,0.00462,0.787,0.889,0.423,0.0665,-3.786,0.0397,114.091,0.394,1,8,51,0,1987-01-01
1188,76HKOVWqsEg26SECtmw7Rz,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,298.12,8/31/87,1987,0.0544,0.877,0.854,5.5e-05,0.144,-4.523,0.147,114.472,0.54,1,1,51,0,1987-01-01
1189,4HWcWgleTuUAWnVPNwW4CM,Who Is It,Michael Jackson,393.307,11/13/91,1991,0.0152,0.862,0.595,0.000343,0.104,-4.655,0.121,103.168,0.502,1,5,58,0,1991-01-01
1190,1euDTbMNRPNfKd8zZz4zTT,Give In to Me,Michael Jackson,328.627,11/13/91,1991,0.152,0.502,0.855,0.000493,0.106,-3.27,0.0305,86.967,0.338,0,4,58,0,1991-01-01
1191,3u4RKvwDT3CKeYbjxqXEye,Dangerous,Michael Jackson,417.733,11/13/91,1991,0.025,0.943,0.708,2.33e-05,0.0846,-4.686,0.116,112.959,0.581,1,10,56,0,1991-01-01
1192,4GCGH6TJ69neckwITeBFXK,Earth Song,Michael Jackson,406.04,6/16/95,1995,0.482,0.5,0.44,0.000112,0.087,-7.521,0.0319,138.374,0.143,0,3,63,0,1995-01-01
1193,541jTq3SOEELKvcfA0jHI0,The Way You Make Me Feel,Michael Jackson,297.4,6/16/95,1995,0.0367,0.608,0.816,0.000554,0.116,-5.926,0.11,114.484,0.507,1,1,58,0,1995-01-01
1194,5yxIenY5kSLlgTr3XGYw9p,Rock With You,Michael Jackson,220.04,6/16/95,1995,0.0793,0.794,0.741,0.000292,0.116,-6.494,0.0394,114.489,0.856,1,1,56,0,1995-01-01
1195,4LD5dhQ3kqpqe14sGPDtBC,Scream,Michael Jackson,278.293,6/16/95,1995,0.0749,0.805,0.941,1.45e-05,0.415,-6.584,0.0908,106.525,0.606,1,0,55,0,1995-01-01
1196,0rT9f5BSZrZ6DvzfBEckG0,Butterflies,Michael Jackson,279.16,10/29/01,2001,0.0583,0.708,0.655,2.1e-06,0.11,-2.69,0.0883,89.99,0.545,1,8,57,0,2001-01-01
1197,0CeE7kE8zAnfKIVpdmOaJl,It's the Falling in Love,Michael Jackson,227.867,8/10/79,1979,0.206,0.794,0.551,1.01e-05,0.289,-14.607,0.0498,105.547,0.91,1,0,48,0,1979-01-01
1198,6aCs8gCrp4yrwvw7ylhau2,Burn This Disco Out,Michael Jackson,221.027,8/10/79,1979,0.213,0.847,0.709,0.000252,0.0473,-11.343,0.0335,116.458,0.961,1,1,49,0,1979-01-01
1199,0PP3oUSvWvsowo4Kf7QaJg,I Wanna Be Where You Are,Michael Jackson,180.6,11/14/86,1986,0.479,0.601,0.865,0.00486,0.159,-8.175,0.0575,103.562,0.677,0,4,49,0,1986-01-01
1200,2w7VEWHtt8WW88Yt5H9ibZ,Speed Demon - 2012 Remaster,Michael Jackson,242.027,8/31/87,1987,0.000777,0.789,0.748,0.479,0.304,-4.998,0.0521,98.9,0.235,0,6,51,0,1987-01-01
1201,0AcgKF7kbSoCkh3n7vlHwK,Dirty Diana - 2012 Remaster,Michael Jackson,280.76,8/31/87,1987,0.194,0.744,0.815,0.000263,0.303,-4.013,0.0446,131.39,0.347,1,3,48,0,1987-01-01
1202,4InXjGfCi4hJVWlqPuY6Im,Say Say Say,Michael Jackson,234.16,11/2/87,1987,0.0544,0.812,0.526,0.00159,0.0362,-15.523,0.0492,117.525,0.843,0,10,42,0,1987-01-01
1203,1igW25R8lnb5ze9GWbuVsl,Will You Be There,Michael Jackson,460.0,11/13/91,1991,0.82,0.349,0.432,0.085,0.191,-9.554,0.0384,82.935,0.137,1,8,56,0,1991-01-01
1204,2rN2WzftSKZzDLFApWECWz,"Will You Be There (Theme from ""Free Willy"")",Michael Jackson,352.893,7/16/93,1993,0.663,0.66,0.443,0.0182,0.114,-10.199,0.0373,82.984,0.416,1,1,50,0,1993-01-01
1205,64KrFHj9p5AyCX2yZQr4YJ,Stranger in Moscow,Michael Jackson,343.96,6/16/95,1995,0.248,0.802,0.468,0.0006,0.32,-8.629,0.0378,129.937,0.586,1,1,58,0,1995-01-01
1206,3FvQH46A4B37eNHjooIXcu,Bad,Michael Jackson,247.133,6/16/95,1995,0.00712,0.802,0.869,0.241,0.0585,-5.03,0.0457,114.139,0.339,1,8,57,0,1995-01-01
1207,6vR5u5b8JeRESx5nZaIWx6,Billie Jean,Michael Jackson,294.0,6/16/95,1995,0.0168,0.92,0.579,0.0538,0.0419,-5.519,0.0414,117.083,0.839,0,11,56,0,1995-01-01
1208,11lw4bWbmxWIETHitBU0Gc,Blood on the Dance Floor,Michael Jackson,253.0,5/11/97,1997,0.0135,0.807,0.741,0.0316,0.06,-4.472,0.083,108.989,0.558,1,1,58,0,1997-01-01
1209,0wQy2OO7jKjm0OOmA7gv3f,Thriller - 2003 Edit,Michael Jackson,311.44,11/18/03,2003,0.0885,0.775,0.852,2.37e-05,0.823,-4.813,0.0526,118.561,0.84,1,11,59,0,2003-01-01
1210,48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,Michael Jackson,246.027,5/9/14,2014,0.132,0.775,0.719,1.79e-06,0.0662,-6.212,0.0435,117.513,0.712,0,7,68,0,2014-01-01
1211,0OIQxUqmzExTkME0S5dX0c,"Ease On Down The Road #1 - From ""The Wiz"" Soundtrack",Michael Jackson,234.773,1/1/78,1978,0.363,0.777,0.916,4.99e-06,0.102,-7.185,0.101,122.439,0.775,1,5,41,0,1978-01-01
1212,66mXHPRfAwbnNKnTCNpytj,Gone Too Soon,Michael Jackson,201.733,11/13/91,1991,0.89,0.243,0.186,0.00271,0.097,-12.736,0.0332,144.298,0.119,1,11,52,0,1991-01-01
1213,4yD5hKvrw3L6sRJbzgaFwe,I Just Can't Stop Loving You,Michael Jackson,251.907,6/16/95,1995,0.628,0.654,0.488,4.9e-06,0.0412,-8.237,0.0358,100.154,0.25,1,5,56,0,1995-01-01
1214,62ECYqWLwhndUSjfVdpSPc,Black or White,Michael Jackson,255.467,6/16/95,1995,0.138,0.675,0.823,0.0185,0.0593,-5.949,0.077,114.944,0.878,1,9,55,0,1995-01-01
1215,4oY2T9ur7Ll5b2kpBlcWcb,You Rock My World - Radio Edit,Michael Jackson,265.933,11/18/03,2003,0.0297,0.819,0.774,0.000626,0.0896,-2.53,0.101,95.004,0.947,0,4,61,0,2003-01-01
1216,6JZYMxvcoeLD4IifJPvDux,Dirty Diana,Michael Jackson,280.6,11/18/03,2003,0.236,0.745,0.799,0.000733,0.421,-4.562,0.0465,131.398,0.368,1,3,55,0,2003-01-01
1217,6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),Michael Jackson,245.787,6/29/18,2018,0.493,0.826,0.318,0.0131,0.11,-12.391,0.0574,103.002,0.138,1,10,73,0,2018-01-01
1218,5ou2nZT8UQJn1nuiUxAyjs,Ain't No Sunshine,Michael Jackson,253.467,1/24/72,1972,0.0281,0.529,0.616,2.15e-05,0.0796,-9.903,0.0511,151.991,0.736,0,5,34,0,1972-01-01
1219,7vtaQNW7QHtQsLeshQlm3D,One Day In Your Life,Michael Jackson,258.16,1/16/75,1975,0.506,0.294,0.483,0.0185,0.128,-11.674,0.031,79.946,0.174,1,4,35,0,1975-01-01
1220,5AbrdOBpQBsokNEoHCBdph,Say Say Say - Remastered 2015,Michael Jackson,235.693,10/28/83,1983,0.115,0.822,0.686,0.000982,0.0463,-10.456,0.0472,117.743,0.828,0,10,37,0,1983-01-01
1221,6pJSulm9EBmsYGnp3uaEFl,Leave Me Alone - 2012 Remaster,Michael Jackson,280.36,8/31/87,1987,0.393,0.85,0.957,0.00292,0.0764,-3.991,0.113,123.589,0.609,1,4,45,0,1987-01-01
1222,0zZRYdXy3STXl8o847K5By,Streetwalker,Michael Jackson,353.72,8/31/87,1987,0.216,0.939,0.749,0.00618,0.29,-4.56,0.0464,117.675,0.943,1,7,44,0,1987-01-01
1223,6RQgvscK17WsaMj3N5RTer,Remember the Time,Michael Jackson,239.627,6/16/95,1995,0.128,0.834,0.908,0.00381,0.181,-3.404,0.0646,107.931,0.801,1,8,52,0,1995-01-01
1224,1HRtVWNhS9tEvDQyOKD9Fs,Don't Stop 'Til You Get Enough - 2003 Edit,Michael Jackson,236.44,11/18/03,2003,0.0502,0.872,0.946,0.0159,0.298,-3.105,0.0656,119.012,0.943,1,4,54,0,2003-01-01
1225,1nl09AjkuO7BBRF3BFAPsC,Man in the Mirror - Remastered Version,Michael Jackson,319.493,2009,2009,0.443,0.803,0.813,9.88e-06,0.111,-4.889,0.0362,100.339,0.264,1,8,57,0,2009-01-01
1226,3isUhqgO9KBLLP4fJ4oESl,A Brand New Day,Michael Jackson,468.733,1/1/78,1978,0.329,0.353,0.869,0.000533,0.231,-6.519,0.205,140.504,0.273,1,5,44,0,1978-01-01
1227,33rSpP9IqDK1AfpxwAgS6t,You Can't Win,Michael Jackson,193.693,1/1/78,1978,0.227,0.719,0.854,6.65e-06,0.323,-7.704,0.077,125.28,0.774,1,9,34,0,1978-01-01
1228,17bgTUPOnLLVavmeS2Pc0B,Billie Jean 2008 Kanye West Mix (feat. Kanye West) - Thriller 25th Anniversary Remix,Michael Jackson,275.933,11/30/82,1982,0.00948,0.713,0.822,0.000781,0.223,-6.631,0.0346,101.986,0.257,1,1,42,0,1982-01-01
1229,4NYi8J4w2AuI9qyv5bY2Nt,For All Time,Michael Jackson,243.853,11/30/82,1982,0.291,0.651,0.493,0.0,0.0872,-8.581,0.041,84.966,0.496,1,0,42,0,1982-01-01
